Tipo de Producto;Producto;Código Barras;SKU;Stock;Costo Neto Prom. Unitario;Costo Neto Prom. Total;Cantidad por Despachar;Cantidad Disponible;Por Recibir;Marca;Lista de Precios;Precio Venta Bruto;Margen Unitario
FERRETERIA ;FERR. - MOLDURA NOMASTYL F 2 MTS;1749491329026;1749491329026;210;1137;238770;0;210;0;;CLIENTE LOCAL ARCAM VIGENTE;2200;711,74
FERRETERIA ;FERR. - MOLDURA NOMASTYL J 2 MT;1749491517200;1749491517200;46;1923;88458;0;46;0;;CLIENTE LOCAL ARCAM VIGENTE;3450;976,16
FERRETERIA ;FERR. - MOLDURA PLACA MARM BCO ESCARCHA 3M ELEGANT;1723210436870;1723210436870;10;6126;61260;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;10500;2697,53
FERRETERIA ;FERR. - MOLDURA PLACA MARM BCO GRIETA 3M ELEGANT;1723210354066;1723210354066;10;6126;61260;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;10500;2697,53
FERRETERIA ;FERR. - MOLDURA PLACA MARM CUARZO 3M ELEGANT;1723210406628;1723210406628;10;6126;61260;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;10500;2697,53
FERRETERIA ;FERR. - MOLDURA PLACA MARM GRIS MARM 3M ELEGANT;1723210387059;1723210387059;10;6126;61260;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;10500;2697,53
FERRETERIA ;FERR. - MONOFILAMENTO 0,5 MM 100 MTS(HILO PARA PESCA);1702480999991;1702480999991;18;900;16200;0;18;0;;CLIENTE LOCAL ARCAM VIGENTE;2130,10;890
FERRETERIA ;FERR. - MONOFILAMENTO 0.8 MM 100 MTS(HILO PARA PESCA);7891289098085;7891289098085;1;1650;1650;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;3915,10;1640
FERRETERIA ;FERR. - MONOFILAMENTO 1.0 MM 100 MTS(HILO PARA PESCA);7891289098108;7891289098108;35;3033;106155;0;35;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;1160,28
FERRETERIA ;FERR. - MONOFILAMENTO CUADRADO PARA ORILLADORA 1,5MM X M;8022882335157;8022882335157;300;50;15000;0;300;0;;CLIENTE LOCAL ARCAM VIGENTE;100;34,03
FERRETERIA ;FERR. - MONOFILAMENTO CUADRADO PARA ORILLADORA 1,5MM X15M T31515;8022882315159;1696600915617;10;880;8800;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;2082,50;870
FERRETERIA ;FERR. - MONOFILAMENTO CUADRADO PARA ORILLADORA 2,65 MM X 15 M HIL02C;6931598200401;1696603014824;3;1211;3633;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;2990;1301,61
FERRETERIA ;FERR. - MONOFILAMENTO CUADRADO PARA ORILLADORA 2.0 MM X15M T31520;8022882315203;1696602430995;1;1050;1050;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;2487,10;1040
FERRETERIA ;FERR. - MONOFILAMENTO CUADRADO PARA ORILLADORA 2.4X15 MTS HIL01C;6931598200395;6931598200395;1;912;912;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;1990;760,27
FERRETERIA ;FERR. - MONOFILAMENTO NYLON PARA ORILLADORA 2,4 MM TRUPER Nº HTR3-95 (17643);1703167676474;1703167676474;7;66;462;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;250;144,08
FERRETERIA ;FERR. - MONOFILAMENTO ORILLADORA 2.5 CIRCULAR X METRO;1703164807906;1703164807906;22;79;1738;0;22;0;;CLIENTE LOCAL ARCAM VIGENTE;190;80,66
FERRETERIA ;FERR. - MONOFILAMENTO PARA ORILLADORA 1,5MM FERRETOOLS F2325;1735645103713;1735645103713;10;656;6560;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;2100;1108,71
FERRETERIA ;FERR. - MONOFILAMENTO PARA ORILLADORA 2,0MM FERRETOOLS F2326;1735904210135;1735904210135;21;875;18375;0;21;0;;CLIENTE LOCAL ARCAM VIGENTE;2500;1225,84
FERRETERIA ;FERR. - MONOFILAMENTO PARA ORILLADORA 2,4 MM ROLLO 262 MTS HTR3-95;7501206613573;1730204111566;1;17754;17754;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;41947,50;17496
FERRETERIA ;FERR. - MONOFILAMENTO PARA ORILLADORA 2,4MM FERRETOOLS F2327;1736342331322;1736342331322;1;955;955;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;2300;977,77
FERRETERIA ;FERR. - MONOFILAMENTO PARA ORILLADORA 2,7 MM ROLLO 224 MTS HTR3-105;7501206613580;1730202236407;1;19724;19724;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;46398,10;19266
FERRETERIA ;FERR. - MONOFILAMENTO PARA ORILLADORA 3,0 MM ROLLO 168 MTS HTR3-130 TRUPER;7501206613597;1730202295431;3;15808,33;47425;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;47112,10;23781,67
FERRETERIA ;FERR. - MONOFILAMENTO REDONDO PARA ORILLADORA 1,5MM X M T34515;8022882345156;8022882345156;300;50;15000;0;300;0;;CLIENTE LOCAL ARCAM VIGENTE;100;34,03
FERRETERIA ;FERR. - MONOFILAMENTO REDONDO TRUPER 2,4 MM X437MTS ROLLO;1742480309974;1742480309974;2;23960;47920;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;47900;16292,10
FERRETERIA ;FERR. - MONOFILAMENTO REDONDO TRUPER 2,7mm x373m;1742483647900;1742483647900;3;23897,33;71692;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;50900;18875,78
FERRETERIA ;FERR. - MONOFILAMENTO SUPERFLEX 0,30X100 mt VERDE;1626989781967;1626989781967;24;439;10536;0;24;0;;CLIENTE LOCAL ARCAM VIGENTE;1040;434,95
FERRETERIA ;FERR. - MONOFILAMENTO SUPERFLEX 0,35X100 mt MULTICOLOR;7801289097903;7801289097903;13;546;7098;0;13;0;;CLIENTE LOCAL ARCAM VIGENTE;1300;546,44
FERRETERIA ;FERR. - MONOFILAMENTO SUPERFLEX 0,40X100 mt VERDE;7891289107305;7891289107305;20;685;13700;0;20;0;;CLIENTE LOCAL ARCAM VIGENTE;1630;684,75
FERRETERIA ;FERR. - MONOFILAMENTO SUPERFLEX 0,45X100 mt MULTICOLOR;7891289097927;7891289097927;18;728;13104;0;18;0;;CLIENTE LOCAL ARCAM VIGENTE;1730;725,78
FERRETERIA ;FERR. - MONOMANDO DUCHA MIRAGE;7528530117638;7528530117638;1;8951;8951;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;21170,10;8839
FERRETERIA ;FERR. - MONOMANDO DUCHA PORTEZUELO PZ6012;7798159573591;76597085710197;11;9500;104500;0;11;0;;CLIENTE LOCAL ARCAM VIGENTE;19900;7222,69
FERRETERIA ;FERR. - MONOMANDO DUCHA STAL SATINADO DUSCHY 511-90;7391398511906;7391398511906;3;22347;67041;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;55323,10;24143
FERRETERIA ;FERR. - MONOMANDO DUCHA STALL CROMO 507-90 DUSCHY;7391398507909;7391398507909;2;23089;46178;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;50580;19415,20
FERRETERIA ;FERR. - MONOMANDO DUCHA UPSALA COD 50390 DUSCHY;7391398503901;7391398503901;4;35025;140100;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;62900;17832,14
FERRETERIA ;FERR. - MONOMANDO DUCHA UPSALA MATTE BLACK;7391398520908;7391398520908;4;34453;137812;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;68000;22689,86
FERRETERIA ;FERR. - MONOMANDO LAVAMANOS ABS EKO DUSCHY 901-90;7391398901905;90190;10;5783;57830;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4217
FERRETERIA ;FERR. - MONOMANDO LAVAMANOS ALTO AXE COOLSTART 833-90 DUSCHY;1721999394593;1721999394593;2;44453;88906;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;62900;8404,14
FERRETERIA ;FERR. - MONOMANDO LAVAMANOS ALTO STAL CROMO 88690;76476521687113;76476521687113 - 7391398886905;6;23450;140700;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;38990;9314,71
FERRETERIA ;FERR. - MONOMANDO LAVAMANOS EKO MATTE BLACK DUSCHY;7391398907907;907-90;11;7270;79970;0;11;0;;CLIENTE LOCAL ARCAM VIGENTE;11781;2630
FERRETERIA ;FERR. - MONOMANDO LAVAMANOS FALUN COD 91990 DUSCHY;7391398919900;7391398919900;3;14898;44694;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;33260,50;13052
FERRETERIA ;FERR. - MONOMANDO LAVAPLATO ABISKO CUELLO LARGO 876-90 DUSCHY;7391398876906;7391398876906;7;14904;104328;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;25900;6860,71
FERRETERIA ;FERR. - MONOMANDO LAVAPLATO AXE COOLSTART 884-90 DUSCHY;7391398884901;1720022545485;5;20469;102345;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;34900;8858,73
FERRETERIA ;FERR. - MONOMANDO LAVAPLATO FLEXIBLE NEGRO;7391398996901;99690;2;20539;41078;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;34990;8864,36
FERRETERIA ;FERR. - MONOMANDO LAVAPLATO OREGON FLEX DUO AZUL PMB;7809619931414;7809619931414;1;14409;14409;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;24590;6254,87
FERRETERIA ;FERR. - MONOMANDO LAVAPLATO OREGON FLEX DUO ROJO PMB;7809619931407;7809619931407;1;14409;14409;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;24590;6254,87
FERRETERIA ;FERR. - MONOMANDO LAVAPLATO OREGON FLEX NEGRO;7809619929589;7809619929589;2;12350;24700;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;21990;6128,99
FERRETERIA ;FERR. - MONOMANDO LAVAPLATO STAL SATINADO DUSCHY;7391398994907;7391398994907;1;19456;19456;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;37290;11880,13
FERRETERIA ;FERR. - MONOMANDO LAVAPLATO UPSALA MATTE BLACK 97O-90 DUSCHY;7391398970901;7391398521905;14;24205,87;338882;0;14;0;;CLIENTE LOCAL ARCAM VIGENTE;46990;15281,52
FERRETERIA ;FERR. - MONOMANDO LAVAPLATO VERTICAL PORTEZUELO PZ6009;7798159573607;76597142099282;11;7273;80003;0;11;0;;CLIENTE LOCAL ARCAM VIGENTE;14900;5248,01
FERRETERIA ;FERR. - MONOMANDO LAVAPLATOS ABS EKO;7391398904906;7391398904906;10;6942;69420;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;11850;3015,98
FERRETERIA ;FERR. - MONOMANDO LAVAPLATOS CUELLO FLEXIBLE F6116;2808008261168;2808008261168;5;11834;59170;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;24026,10;8356
FERRETERIA ;FERR. - MONOMANDO LAVAPLATOS EKO MATTE BLACK 910-90 DUSCHY;7391398910907;910-90;7;5990;41930;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;10990;3245,29
FERRETERIA ;FERR. - MONOMANDO LAVAPLATOS FALUN COD 91890 DUSCHY;7391398918903;7391398918903;6;20807;124842;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;28590;3218,21
FERRETERIA ;FERR. - MONOMANDO LAVAPLATOS UPSALA COD 50490 DUSCHY;7391398504908;7391398504908;1;28040;28040;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;56751,10;19650
FERRETERIA ;FERR. - MONOMANDO LAVATORIO  ALTO 515-90 DUSCHY;7391398515904;7391398515904;1;25500;25500;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;50580;17004,20
FERRETERIA ;FERR. - MONOMANDO LAVATORIO  SWERTT TAUMM;75709086349546;75709086349546;9;15800;142200;0;9;0;;CLIENTE LOCAL ARCAM VIGENTE;21990;2678,99
FERRETERIA ;FERR. - MONOMANDO LAVATORIO COMPASS COOL START 861-90 DUSCHY;7391398861902;7391398861902;3;21156,20;63469;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;35990;9087,50
FERRETERIA ;FERR. - MONOMANDO LAVATORIO EURO COOLSTART COD 83690 DUSCHY;7391398836900;1725655236051;1;17540;17540;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;34000;11031,43
FERRETERIA ;FERR. - MONOMANDO LAVATORIO FOKUS COOL STAR 965-90 DUSCHY;7391398965907;7391398976903;6;15430;92580;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;23990;4729,66
FERRETERIA ;FERR. - MONOMANDO LAVATORIO GUNNAR GUN METAL COOLSTART COD 36990 DUSCHY;7391398369903;1725655085800;7;15914;111398;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;31900;10892,72
FERRETERIA ;FERR. - MONOMANDO LAVATORIO PORTEZUELO PZ6000;7798159573577;76597102819419;7;6064;42448;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;12900;4776,34
FERRETERIA ;FERR. - MONOMANDO LAVATORIO STAL SATINADO DUSCHY;7391398509903;7391398509903;3;12720;38160;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;32900;14927,06
FERRETERIA ;FERR. - MONOMANDO LAVATORIO UPSALA COOLSTART 50090 DUSCHY;7391398500900;1720023091674;4;30132;120528;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;51400;13061,28
FERRETERIA ;FERR. - MONOMANDO LAVATORIO UPSALA MATTE BLACK DUSCHY 518-90;7391398518905;7391398518905;3;25478;76434;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;51690;17958,97
FERRETERIA ;FERR. - MONOMANDO SOLO DUCHA EKO MATTE BLACK;7391398909901;909-90;6;12219;73314;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;20990;5419,66
FERRETERIA ;FERR. - MONOMANDO SOLO DUCHA THEO COD 97390 DUSCHY;7391398973902;7391398973902;2;15081;30162;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;29990;10120,68
FERRETERIA ;FERR. - MONOMANDO SOLO-DUCHA FOKUS 97890 DUSCHY;7391398978907;7391398978907;2;21043;42086;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;42590,10;14747
FERRETERIA ;FERR. - MONOMANDO TINA DUCHA FOKUS 97790 DUSCHY;7391398977900;7391398977900;1;23055,52;23056;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;39990;10549,52
FERRETERIA ;FERR. - MONOMANDO TINA DUCHA STAL SATINADO DUSCHY;7391398510909;7391398510909;3;25104;75312;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;64670;29240,54
FERRETERIA ;FERR. - MONOMANDO TINA DUCHA UPSALA COD 50290 DUSCHY;7391398502904;7391398502904;3;41418;124254;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;53530;3565,19
FERRETERIA ;FERR. - MONOMANDO TINA DUCHA UPSALA MATTE BLACK DUSCHY;7391398519902;7391398519902;4;38885,75;155543;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;73450;22836,94
FERRETERIA ;FERR. - MONOMANDO TINA-DUCHA EKO MATTE BLACK DUSCHY;7391398908904;908-90;7;13639,71;95478;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;17590;1141,80
FERRETERIA ;FERR. - MONOMANDO TINA-DUCHA MIRAGE;7528530117560;7528530117560;3;9990;29970;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;16990;4287,31
FERRETERIA ;FERR. - MONOMANDO TINA/DUCHA FALUN COD 91690 DUSCHY;7391398916909;7391398916909;2;24592;49184;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;41990;10693,71
FERRETERIA ;FERR. - MONOMANDO TINA/DUCHA THEO COD 97290 DUSCHY;7391398972905;7391398972905;4;22670;90680;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;45990;15977,06
FERRETERIA ;FERR. - MORDAZA P/CONCENTRICO;1626807998055;1626807998055;19;295;5605;0;19;0;;CLIENTE LOCAL ARCAM VIGENTE;590;200,80
FERRETERIA ;FERR. - MORTERO NIVELADOR PISO PRESEC T08 SACO 25 KG;1729024729715;1729024729715;114;3592;409488;0;114;0;;CLIENTE LOCAL ARCAM VIGENTE;6300;1702,12
FERRETERIA ;"FERR. - MOSQUETON C/DESTORCEDOR FIERO (TRUPER) DE ZINC 2"" (44029) BDZ -2 (BANZ-2)";7501206694442;7501206694442;31;580,72;18002;0;31;0;;CLIENTE LOCAL ARCAM VIGENTE;1654,10;809,28
FERRETERIA ;"FERR. - MOSQUETON C/DESTORCEDOR FIERO (TRUPER) DE ZINC 3"" BDZ -3 (BANZ-3)";7501206694459;7501206694459;11;884,50;9730;0;11;0;;CLIENTE LOCAL ARCAM VIGENTE;2558,50;1265,50
FERRETERIA ;"FERR. - MOSQUETON C/DESTORCEDOR FIERRO (TRUPER) DE ZINC 4 1/4"" BDZ -4 1/4";7501206694480;1628797335265;3;1780;5340;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;3690;1320,84
FERRETERIA ;FERR. - MOSQUETON CON SEGURO 1/2  F2655 FERRETOOLS;2808008226556;2808008226556;9;1840;16560;0;9;0;;CLIENTE LOCAL ARCAM VIGENTE;3500;1101,18
FERRETERIA ;"FERR. - MOSQUETON FIERO (TRUPER) FIJO ACERO 1/2"" (44041) BMA 540 Kgs.";7501206694534;7501206694534;17;1593,09;27083;0;17;0;;CLIENTE LOCAL ARCAM VIGENTE;3690;1507,75
FERRETERIA ;"FERR. - MOSQUETON FIERO (TRUPER) FIJO ACERO 1/4"" (44038) BMA 120 Kgs";7501206694503;7501206694503;10;610;6100;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;1535,10;680
FERRETERIA ;"FERR. - MOSQUETON FIERO (TRUPER) FIJO ACERO 3/16"" (44037) BMA 100 Kgs.";7501206694497;7501206694497;13;565,77;7355;0;13;0;;CLIENTE LOCAL ARCAM VIGENTE;1535,10;724,23
FERRETERIA ;"FERR. - MOSQUETON FIERO (TRUPER) FIJO ACERO 3/8"" (44040) BMA 350 Kgs.";7501206694527;7501206694527;12;1090;13080;0;12;0;;CLIENTE LOCAL ARCAM VIGENTE;2796,50;1260
FERRETERIA ;"FERR. - MOSQUETON FIERO (TRUPER) FIJO ACERO 5/16"" (44039) BMA 230 KGS.";7501206694510;7501206694510;15;722;10830;0;15;0;;CLIENTE LOCAL ARCAM VIGENTE;2082,50;1028
FERRETERIA ;FERR. - MOSTRARIO CASITA GALVANIZADA;1678128127136;1678128127136;1;2500;2500;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;7080,50;3450
FERRETERIA ;FERR. - MOTOBOMBA BENCINERA 2X2 35M3/H MANUAL MOD.DS20;7809824009342;DH208-034616423;1;125946;125946;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;239990;75726,27
FERRETERIA ;FERR. - MOTOBOMBA BENCINERA 3X3 60M3/H MANUAL MOD.DS30;1641581251211;1641581251211;4;131214,50;524858;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;236990;67936,76
FERRETERIA ;FERR. - MOTOBOMBA BENCINERA 4X4 80M3/H MANUAL MOD.DS40;1672062031460;1672062031460;1;263729,50;263730;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;435990;102648,65
FERRETERIA ;FERR. - MOTOR PARA PORTON 500 K RAPIDO;1100028775429;1100028775429;1;99950;99950;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;169900;42823,11
FERRETERIA ;FERR. - MOTOR PARA PORTON 600 KG S/CREM RAPIDO (AL600);7897287453864;7897287453864;5;65096;325480;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;110900;28097,28
FERRETERIA ;FERR. - MOTOR PARA PORTON 800 KG S/CREM (AL800);1100074945289;7897287455745;2;139977;279954;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;238900;60779,30
FERRETERIA ;FERR. - MOTOR PARA PORTON TURBO SPEED 600 KG PEÑON ALUMINIO S/CREMALLERA;7899884538845;1746568880236;3;101848;305544;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;173200;43698,22
FERRETERIA ;FERR. - MOTOR PARA PORTON TURBO SPEED 800 KG PEÑON ACERO S/CREMALLERA;7899884538852;1746568957465;5;105638;528190;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;179900;45538,47
FERRETERIA ;FERR. - MOTOR PARA PORTON TURBO SPEED INDUSTRIAL 1500 KG SIN CREMALLERA;1746632406354;1746632406353;1;332607;332607;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;566900;143779,55
FERRETERIA ;"FERR. - MOTOSIERRA HYUNDAI 14"" HYUNDAI 37 CC";1707225157512;1707225157512;1;79900;79900;0;1;2;;CLIENTE LOCAL ARCAM VIGENTE;139900;37663,03
FERRETERIA ;"FERR. - MOTOSIERRA HYUNDAI 16"" HYUNDAI 45 CC HYCS4500";1707225188294;1707225188294;4;112400;449600;0;4;2;;CLIENTE LOCAL ARCAM VIGENTE;205990;60700,84
FERRETERIA ;"FERR. - MOTOSIERRA HYUNDAI 18"" HYUNDAI 52 CC 82HYCS5200A";76477101273063;76477101273063;3;129900;389700;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;250000;80184,03
FERRETERIA ;"FERR. - MOTOSIERRA HYUNDAI 20"" HYUNDAI 52 CC HYCS5200B";1707225222783;1707225222783;3;139900;419700;0;3;2;;CLIENTE LOCAL ARCAM VIGENTE;237900;60015,97
FERRETERIA ;FERR. - MOUSE ALAMBRICO MLAB;6927900983473;6927900983473;1;1698;1698;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4819,50;2352
FERRETERIA ;FERR. - MOUSE INALAMBRICO MLAB TW800;6927900083404;6927900083404;5;2694,20;13471;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;5350;1801,60
FERRETERIA ;FERR. - MOUSE INALAMBRICO PHILCO 29PPR7315B;1737989738625;1737989738625;10;3505;35050;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;6600;2041,22
FERRETERIA ;FERR. - MOUSE INALAMBRICO PHILCO 29PPR7346B VERTICAL;7807773462294;75762091272550;2;11126;22252;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;18990;4831,98
FERRETERIA ;FERR. - MUEBLE BAÑO MADERA VETADA 500X800X430 C/GRIFERIA;1700489735497;1700489735497;1;76209;76209;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;122600;26816,21
FERRETERIA ;FERR. - MUEBLE LAVAPLATO 100 CM BLANCO;1701795311507;1701795311507;5;33493,40;167467;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;66271,10;22196,60
FERRETERIA ;FERR. - MUEBLE LAVAPLATO 120 CM BLANCO;1704370940675;1704370940675;7;44830;313810;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;76300;19287,65
FERRETERIA ;FERR. - MUEBLE LAVAPLATO 80 CM BLANCO;1701795271804;1701795271804;2;27049;54098;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;49900;14883,77
FERRETERIA ;FERR. - MUEBLE VANITORIO AGATA 120X40X60 2 CAJONES;1683039064864;1683039064864;2;289990;579980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;586658,10;203000
FERRETERIA ;FERR. - MUEBLE VANITORIO CEREZO 500X820X430 C/GRIFERIA;76177005802942;76177005802942;4;66490;265960;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;125900;39308,32
FERRETERIA ;FERR. - MUEBLE VANITORIO COMPASS 80X48X87 1 PUERTA;1683039145663;1683039145663;5;184553,90;922770;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;323900;87630,97
FERRETERIA ;FERR. - MUEBLE VANITORIO EBBA LOZA 60X45X45 2 PUERTAS;1683039355105;1683039355105;1;130540;130540;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;221900;55930,59
FERRETERIA ;FERR. - MUEBLE VANITORIO PARMA 56 BLANCO;76771563492955;76771563492955;3;58000;174000;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;99900;25949,58
FERRETERIA ;FERR. - MULTI ESPATULA HELA 65 MM;1736437250554;1736437250554;103;1981;204043;0;103;0;;CLIENTE LOCAL ARCAM VIGENTE;4200;1548,41
FERRETERIA ;FERR. - MULTICLEAN WURT;4056807564784;4056807564784;25;10473,48;261837;0;25;0;;CLIENTE LOCAL ARCAM VIGENTE;21900;7929,88
FERRETERIA ;FERR. - MULTIFUNCIONAL HYUNDAI 43 CC;7800081004316;7800081004316;3;171665,67;514997;0;3;2;;CLIENTE LOCAL ARCAM VIGENTE;316900;94636,85
FERRETERIA ;FERR. - MULTIHERRAMIENTA 16 EN 1 ALTUNA;8413491014647;1718740633731;2;3500;7000;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;6200;1710,08
FERRETERIA ;"FERR. - NAPOLEON INDUSTRIAL 18"" INGCO HBC0818";6925582116786;6925582116786;1;11849;11849;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;20900;5714,03
FERRETERIA ;"FERR. - NAPOLEON INGCO 8"" HMBC0808";6925582121551;6925582121551;16;3641;58256;0;16;0;;CLIENTE LOCAL ARCAM VIGENTE;8508,50;3509
FERRETERIA ;"FERR. - NAPOLEON PROFESIONAL 12"" UYUSTOOLS NAP112";6931598222465;6931598222465;3;4943;14829;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;4216,66
FERRETERIA ;"FERR. - NAPOLEON PROFESIONAL 14"" UYUSTOOLS NAP114";6931598221109;6931598221109;2;6988;13976;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;13982,50;4762
FERRETERIA ;"FERR. - NAPOLEON PROFESIONAL 18"" UYUSTOOLS NAP118";6931598222472;6931598222472;4;7635;30540;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;16767,10;6455
FERRETERIA ;"FERR. - NAPOLEON PROFESIONAL 24"" UYUSTOOLS NAP124";1722025443218;1722025443218;3;13200;39600;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;21241,50;4650
FERRETERIA ;"FERR. - NAPOLEON TOTAL 14"" THT113146";6925582181685;1751575626088;5;9085;45425;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;18900;6797,35
FERRETERIA ;"FERR. - NAPOLEON TOTAL 30"" THT113306";6925582181692;1751406892927;6;22720;136320;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;40900;11649,75
FERRETERIA ;FERR. - NAVAJA ALTUNA 8420 PUNTA DE COBRE P/INJERTAR;1715613813965;1715613813965;9;11382,11;102439;0;9;0;;CLIENTE LOCAL ARCAM VIGENTE;18190;3903,60
FERRETERIA ;FERR. - NEUMATICO PANTANERA 350X8 UN;1626893150488;1626893150488;6;2957;17742;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;8389,50;4093
FERRETERIA ;FERR. - NEUMATICO PANTANERA 400X 8 UN;1686255222399;1686255222399;35;3953,57;138375;0;35;0;;CLIENTE LOCAL ARCAM VIGENTE;9341,50;3896,43
FERRETERIA ;"FERR. - NEUMATICO TRUPER P/CARRETILLA S/CAMARA LISA 16"" 2 TELAS";1751577378682;1751577378682;13;5456;70928;0;13;0;;CLIENTE LOCAL ARCAM VIGENTE;10890;3695,26
FERRETERIA ;"FERR. - NEUMATICO TRUPER P/CARRETILLA S/CAMARA PANTANERA 16"" # N (491011)";1648127746128;1648127746128;28;7556;211568;0;28;0;;CLIENTE LOCAL ARCAM VIGENTE;18314,10;7834
FERRETERIA ;FERR. - NICHO PARA MEDIDOR DE 1/2;1698675563891;1698675563891;1;15120;15120;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;35688,10;14870
